,date,Year,Month,Day,Hour,Temperature,Pressure,Humidity,Wind_Speed,Rainfall,Season,Weekend,Load,Temperature_seasonal,Pressure_seasonal,Humidity_seasonal,Wind_Speed_seasonal,Rainfall_seasonal,Season_seasonal
8690,2019-12-29 02:00:00,2019,12,29,2,21.1,1009.9,66.0,0.2,0.0,4,1,1540.8,-1.5553431372549045,-0.5427357026143812,6.526385825163397,-0.23805240746660994,-0.10593545751633995,-0.001397058823529412
8691,2019-12-29 03:00:00,2019,12,29,3,20.8,1009.6,67.0,0.3,0.0,4,1,1545.6,-1.676471405228758,-0.5670469771241855,6.8854462826797285,-0.25086254528985535,-0.05857026143790847,-0.0012499999999999992
8692,2019-12-29 04:00:00,2019,12,29,4,20.5,1009.4,70.0,0.1,0.0,4,1,1533.6,-1.7752491830065344,-0.3522602124182998,7.187545955882354,-0.29166287919153194,0.02379493464052291,-0.0011029411764705897
8693,2019-12-29 05:00:00,2019,12,29,5,20.0,1010.5,73.0,0.0,0.0,4,1,1668.0,-1.8059264705882363,0.07571282679738603,7.2036652369281065,-0.2833406640736003,0.0008782679738562663,-0.0009558823529411768
8694,2019-12-29 06:00:00,2019,12,29,6,19.2,1010.5,79.0,0.0,0.5,4,1,1665.6,-1.3457875816993452,0.5591392973856166,5.639441380718949,-0.27139589993606145,-0.06673202614379084,-0.000808823529411764
8695,2019-12-29 07:00:00,2019,12,29,7,18.6,1011.5,85.0,0.1,0.0,4,1,1939.2,-0.5018913398692811,0.9629554738562119,2.1177665441176505,-0.18814476324950277,-0.041413398692810424,-0.0006617647058823545
8696,2019-12-29 08:00:00,2019,12,29,8,18.6,1012.3,87.0,0.0,1.5,4,1,2008.8,0.4710808823529417,1.210911356209149,-2.402192606209149,-0.024440195190394923,0.01859885620915035,-0.0005147058823529416
8697,2019-12-29 09:00:00,2019,12,29,9,18.6,1011.7,91.0,0.4,2.0,4,1,1996.8,1.3432246732026147,1.1468329248366056,-6.236955678104577,0.05935505914322254,0.02362336601307193,-0.0003676470588235292
8698,2019-12-29 10:00:00,2019,12,29,10,18.3,1012.5,93.0,0.2,0.5,4,1,2008.8,1.9950580065359462,0.7270142973856237,-9.08668607026143,0.16995832001278774,0.011282679738562115,-0.0002205882352941189
8699,2019-12-29 11:00:00,2019,12,29,11,18.2,1011.8,93.0,0.0,2.0,4,1,2114.4,2.364202614379085,0.09647508169934882,-10.60604881535946,0.2312846200980391,0.011282679738562127,-7.352941176470514e-05
8700,2019-12-29 12:00:00,2019,12,29,12,18.3,1011.1,94.0,0.0,1.5,4,1,2323.2,2.4187197712418307,-0.5792602124182993,-10.294333129084961,0.3113728553921571,-0.028705065359477092,7.352941176470601e-05
8701,2019-12-29 13:00:00,2019,12,29,13,18.3,1011.2,94.0,0.1,1.0,4,1,2347.2,2.1493864379084955,-1.0711474673202594,-9.082298815359488,0.33593199861466333,0.25424836601307205,0.00022058823529411717
8702,2019-12-29 14:00:00,2019,12,29,14,18.5,1010.6,94.0,0.0,1.0,4,1,2294.4,1.7731854575163397,-1.2729219771241862,-7.379823325163397,0.3220426124254048,0.32160130718954244,0.00036764705882353006
8703,2019-12-29 15:00:00,2019,12,29,15,18.7,1010.7,94.0,0.0,1.0,4,1,2328.0,1.3296070261437913,-1.2071033496732035,-5.401686070261441,0.29847920662830335,0.3195424836601303,0.0005147058823529412
8704,2019-12-29 16:00:00,2019,12,29,16,18.8,1010.4,94.0,0.8,0.0,4,1,2287.2,0.8216928104575175,-0.9209023692810454,-3.187029207516343,0.19821236945865292,0.06571895424836602,0.0006617647058823532
8705,2019-12-29 17:00:00,2019,12,29,17,18.9,1010.9,95.0,0.9,0.5,4,1,2349.6,0.3227761437908502,-0.5516940359477145,-0.8645292075163374,0.14150925777919876,0.017790032679738582,0.0008088235294117661
8706,2019-12-29 18:00:00,2019,12,29,18,19.0,1011.7,96.0,0.0,0.5,4,1,2304.0,-0.12128513071895396,-0.11521364379085197,0.8052502042483696,0.08488457747229328,-0.044256535947712373,0.0009558823529411779
8707,2019-12-29 19:00:00,2019,12,29,19,19.2,1011.9,96.0,0.1,3.5,4,1,2157.6,-0.34963316993463994,0.33931821895425035,1.9614511846405218,0.00949764226342715,-0.08424428104575166,0.0011029411764705882
8708,2019-12-29 20:00:00,2019,12,29,20,18.9,1011.1,98.0,0.6,0.5,4,1,2114.4,-0.536346405228758,0.6519162581699323,2.791255106209149,-0.011732430200340949,-0.13658496732026143,0.0012500000000000007
8709,2019-12-29 21:00:00,2019,12,29,21,19.0,1011.5,99.0,0.1,0.5,4,1,2011.2,-0.7113807189542476,0.7608035130718964,3.34990706699346,-0.06419779678175612,-0.15098447712418303,0.0013970588235294123
8710,2019-12-29 22:00:00,2019,12,29,22,19.6,1011.2,94.0,1.0,0.0,4,1,1749.6,-0.8740988562091505,0.6161613562091474,3.9116227532679737,-0.08572198689258327,-0.0737050653594771,0.0015441176470588221
8711,2019-12-29 23:00:00,2019,12,29,23,20.8,1011.7,85.0,1.5,0.0,4,1,1617.6,-1.0786846405228767,0.3328304738562107,4.728632557189544,-0.10829764759164529,-0.05083741830065355,0.0016911764705882348
8712,2019-12-30 00:00:00,2019,12,30,0,20.4,1012.2,87.0,1.7,0.0,4,0,1593.6,-1.2448611111111108,0.013242238562094154,5.425789419934637,-0.15549830829070743,-0.12718545751633992,-0.0016911764705882348
8713,2019-12-30 01:00:00,2019,12,30,1,20.3,1011.5,87.0,0.8,0.0,4,0,1552.8,-1.4119746732026153,-0.3130273692810458,6.007423406862743,-0.1891809951335605,-0.09920751633986927,-0.001544117647058825
8714,2019-12-30 02:00:00,2019,12,30,2,20.0,1011.6,89.0,0.0,0.0,4,0,1531.2,-1.5553431372549045,-0.5427357026143812,6.526385825163397,-0.23805240746660994,-0.10593545751633995,-0.001397058823529412
8715,2019-12-30 03:00:00,2019,12,30,3,19.9,1011.8,91.0,0.0,0.0,4,0,1548.0,-1.676471405228758,-0.5670469771241855,6.8854462826797285,-0.25086254528985535,-0.05857026143790847,-0.0012499999999999992
8716,2019-12-30 04:00:00,2019,12,30,4,19.9,1012.6,90.0,0.4,0.0,4,0,1574.4,-1.7752491830065344,-0.3522602124182998,7.187545955882354,-0.29166287919153194,0.02379493464052291,-0.0011029411764705897
8717,2019-12-30 05:00:00,2019,12,30,5,19.5,1012.5,92.0,0.2,0.0,4,0,1754.4,-1.8059264705882363,0.07571282679738603,7.2036652369281065,-0.2833406640736003,0.0008782679738562663,-0.0009558823529411768
8718,2019-12-30 06:00:00,2019,12,30,6,19.9,1013.1,89.0,0.0,0.0,4,0,2092.8,-1.3457875816993452,0.5591392973856166,5.639441380718949,-0.27139589993606145,-0.06673202614379084,-0.000808823529411764
8719,2019-12-30 07:00:00,2019,12,30,7,20.2,1013.2,85.0,0.0,0.0,4,0,4512.0,-0.5018913398692811,0.9629554738562119,2.1177665441176505,-0.18814476324950277,-0.041413398692810424,-0.0006617647058823545
8720,2019-12-30 08:00:00,2019,12,30,8,20.6,1013.5,86.0,0.5,0.0,4,0,6081.6,0.4710808823529417,1.210911356209149,-2.402192606209149,-0.024440195190394923,0.01859885620915035,-0.0005147058823529416
8721,2019-12-30 09:00:00,2019,12,30,9,20.8,1014.0,85.0,0.3,0.5,4,0,6468.0,1.3432246732026147,1.1468329248366056,-6.236955678104577,0.05935505914322254,0.02362336601307193,-0.0003676470588235292
8722,2019-12-30 10:00:00,2019,12,30,10,20.8,1013.8,87.0,0.0,0.5,4,0,6384.0,1.9950580065359462,0.7270142973856237,-9.08668607026143,0.16995832001278774,0.011282679738562115,-0.0002205882352941189
8723,2019-12-30 11:00:00,2019,12,30,11,20.4,1013.5,90.0,0.0,0.5,4,0,6494.4,2.364202614379085,0.09647508169934882,-10.60604881535946,0.2312846200980391,0.011282679738562127,-7.352941176470514e-05
8724,2019-12-30 12:00:00,2019,12,30,12,20.3,1013.1,91.0,0.2,1.0,4,0,6038.4,2.4187197712418307,-0.5792602124182993,-10.294333129084961,0.3113728553921571,-0.028705065359477092,7.352941176470601e-05
8725,2019-12-30 13:00:00,2019,12,30,13,21.0,1011.6,89.0,0.3,0.0,4,0,6736.8,2.1493864379084955,-1.0711474673202594,-9.082298815359488,0.33593199861466333,0.25424836601307205,0.00022058823529411717
8726,2019-12-30 14:00:00,2019,12,30,14,20.8,1011.6,88.0,0.2,0.5,4,0,6537.6,1.7731854575163397,-1.2729219771241862,-7.379823325163397,0.3220426124254048,0.32160130718954244,0.00036764705882353006
8727,2019-12-30 15:00:00,2019,12,30,15,20.5,1013.1,87.0,1.1,0.5,4,0,6636.0,1.3296070261437913,-1.2071033496732035,-5.401686070261441,0.29847920662830335,0.3195424836601303,0.0005147058823529412
8728,2019-12-30 16:00:00,2019,12,30,16,19.5,1014.0,94.0,0.6,3.0,4,0,6350.4,0.8216928104575175,-0.9209023692810454,-3.187029207516343,0.19821236945865292,0.06571895424836602,0.0006617647058823532
8729,2019-12-30 17:00:00,2019,12,30,17,19.4,1014.4,95.0,0.4,4.0,4,0,6328.8,0.3227761437908502,-0.5516940359477145,-0.8645292075163374,0.14150925777919876,0.017790032679738582,0.0008088235294117661
8730,2019-12-30 18:00:00,2019,12,30,18,19.3,1014.2,96.0,1.3,2.5,4,0,5076.0,-0.12128513071895396,-0.11521364379085197,0.8052502042483696,0.08488457747229328,-0.044256535947712373,0.0009558823529411779
8731,2019-12-30 19:00:00,2019,12,30,19,19.0,1015.1,97.0,0.2,1.0,4,0,3480.0,-0.34963316993463994,0.33931821895425035,1.9614511846405218,0.00949764226342715,-0.08424428104575166,0.0011029411764705882
8732,2019-12-30 20:00:00,2019,12,30,20,18.8,1014.5,96.0,2.0,0.5,4,0,2779.2,-0.536346405228758,0.6519162581699323,2.791255106209149,-0.011732430200340949,-0.13658496732026143,0.0012500000000000007
8733,2019-12-30 21:00:00,2019,12,30,21,18.1,1015.9,95.0,2.2,0.5,4,0,2536.8,-0.7113807189542476,0.7608035130718964,3.34990706699346,-0.06419779678175612,-0.15098447712418303,0.0013970588235294123
8734,2019-12-30 22:00:00,2019,12,30,22,17.6,1016.2,94.0,1.0,0.0,4,0,2047.2,-0.8740988562091505,0.6161613562091474,3.9116227532679737,-0.08572198689258327,-0.0737050653594771,0.0015441176470588221
8735,2019-12-30 23:00:00,2019,12,30,23,17.3,1016.3,95.0,1.9,0.0,4,0,1641.6,-1.0786846405228767,0.3328304738562107,4.728632557189544,-0.10829764759164529,-0.05083741830065355,0.0016911764705882348
8736,2019-12-31 00:00:00,2019,12,31,0,17.2,1016.9,94.0,0.9,0.0,4,0,1562.4,-1.2448611111111108,0.013242238562094154,5.425789419934637,-0.15549830829070743,-0.12718545751633992,-0.0016911764705882348
8737,2019-12-31 01:00:00,2019,12,31,1,17.0,1017.2,91.0,0.8,0.0,4,0,1586.4,-1.4119746732026153,-0.3130273692810458,6.007423406862743,-0.1891809951335605,-0.09920751633986927,-0.001544117647058825
8738,2019-12-31 02:00:00,2019,12,31,2,16.6,1017.8,92.0,1.0,0.0,4,0,1536.0,-1.5553431372549045,-0.5427357026143812,6.526385825163397,-0.23805240746660994,-0.10593545751633995,-0.001397058823529412
8739,2019-12-31 03:00:00,2019,12,31,3,16.1,1018.3,91.0,1.1,0.0,4,0,1564.8,-1.676471405228758,-0.5670469771241855,6.8854462826797285,-0.25086254528985535,-0.05857026143790847,-0.0012499999999999992
8740,2019-12-31 04:00:00,2019,12,31,4,15.8,1019.0,91.0,1.3,0.0,4,0,1548.0,-1.7752491830065344,-0.3522602124182998,7.187545955882354,-0.29166287919153194,0.02379493464052291,-0.0011029411764705897
8741,2019-12-31 05:00:00,2019,12,31,5,15.4,1020.0,92.0,2.0,0.0,4,0,1809.6,-1.8059264705882363,0.07571282679738603,7.2036652369281065,-0.2833406640736003,0.0008782679738562663,-0.0009558823529411768
8742,2019-12-31 06:00:00,2019,12,31,6,15.9,1021.1,93.0,1.2,0.0,4,0,2018.4,-1.3457875816993452,0.5591392973856166,5.639441380718949,-0.27139589993606145,-0.06673202614379084,-0.000808823529411764
8743,2019-12-31 07:00:00,2019,12,31,7,15.6,1021.9,93.0,0.8,0.5,4,0,4298.4,-0.5018913398692811,0.9629554738562119,2.1177665441176505,-0.18814476324950277,-0.041413398692810424,-0.0006617647058823545
8744,2019-12-31 08:00:00,2019,12,31,8,15.8,1023.0,91.0,1.4,0.0,4,0,5892.0,0.4710808823529417,1.210911356209149,-2.402192606209149,-0.024440195190394923,0.01859885620915035,-0.0005147058823529416
8745,2019-12-31 09:00:00,2019,12,31,9,15.3,1023.5,90.0,1.1,0.0,4,0,6225.6,1.3432246732026147,1.1468329248366056,-6.236955678104577,0.05935505914322254,0.02362336601307193,-0.0003676470588235292
8746,2019-12-31 10:00:00,2019,12,31,10,14.9,1023.2,91.0,1.5,0.0,4,0,6170.4,1.9950580065359462,0.7270142973856237,-9.08668607026143,0.16995832001278774,0.011282679738562115,-0.0002205882352941189
8747,2019-12-31 11:00:00,2019,12,31,11,14.6,1022.2,90.0,2.5,0.0,4,0,6168.0,2.364202614379085,0.09647508169934882,-10.60604881535946,0.2312846200980391,0.011282679738562127,-7.352941176470514e-05
8748,2019-12-31 12:00:00,2019,12,31,12,14.1,1021.1,90.0,1.9,0.0,4,0,5800.8,2.4187197712418307,-0.5792602124182993,-10.294333129084961,0.3113728553921571,-0.028705065359477092,7.352941176470601e-05
8749,2019-12-31 13:00:00,2019,12,31,13,14.3,1020.8,91.0,2.0,0.0,4,0,6141.6,2.1493864379084955,-1.0711474673202594,-9.082298815359488,0.33593199861466333,0.25424836601307205,0.00022058823529411717
8750,2019-12-31 14:00:00,2019,12,31,14,14.0,1020.8,90.0,1.8,0.0,4,0,5990.4,1.7731854575163397,-1.2729219771241862,-7.379823325163397,0.3220426124254048,0.32160130718954244,0.00036764705882353006
8751,2019-12-31 15:00:00,2019,12,31,15,13.7,1020.8,92.0,1.5,0.0,4,0,5980.8,1.3296070261437913,-1.2071033496732035,-5.401686070261441,0.29847920662830335,0.3195424836601303,0.0005147058823529412
8752,2019-12-31 16:00:00,2019,12,31,16,13.3,1021.3,92.0,2.5,0.0,4,0,5944.8,0.8216928104575175,-0.9209023692810454,-3.187029207516343,0.19821236945865292,0.06571895424836602,0.0006617647058823532
8753,2019-12-31 17:00:00,2019,12,31,17,13.1,1021.8,92.0,2.3,0.0,4,0,5952.0,0.3227761437908502,-0.5516940359477145,-0.8645292075163374,0.14150925777919876,0.017790032679738582,0.0008088235294117661
8754,2019-12-31 18:00:00,2019,12,31,18,13.0,1022.3,93.0,2.1,0.0,4,0,4855.2,-0.12128513071895396,-0.11521364379085197,0.8052502042483696,0.08488457747229328,-0.044256535947712373,0.0009558823529411779
8755,2019-12-31 19:00:00,2019,12,31,19,12.8,1022.2,92.0,2.4,0.0,4,0,3638.4,-0.34963316993463994,0.33931821895425035,1.9614511846405218,0.00949764226342715,-0.08424428104575166,0.0011029411764705882
8756,2019-12-31 20:00:00,2019,12,31,20,13.2,1022.0,84.0,1.8,0.0,4,0,2990.4,-0.536346405228758,0.6519162581699323,2.791255106209149,-0.011732430200340949,-0.13658496732026143,0.0012500000000000007
8757,2019-12-31 21:00:00,2019,12,31,21,13.7,1022.0,81.0,1.7,0.0,4,0,2522.4,-0.7113807189542476,0.7608035130718964,3.34990706699346,-0.06419779678175612,-0.15098447712418303,0.0013970588235294123
8758,2019-12-31 22:00:00,2019,12,31,22,13.8,1021.5,84.0,2.3,0.0,4,0,1929.6,-0.8740988562091505,0.6161613562091474,3.9116227532679737,-0.08572198689258327,-0.0737050653594771,0.0015441176470588221
8759,2019-12-31 23:00:00,2019,12,31,23,13.9,1020.8,84.0,2.3,0.0,4,0,1596.0,-1.0786846405228767,0.3328304738562107,4.728632557189544,-0.10829764759164529,-0.05083741830065355,0.0016911764705882348
8760,2020-01-01 00:00:00,2020,1,1,0,13.8,1020.4,86.0,1.6,0.0,4,1,1543.2,-1.2448611111111108,0.013242238562094154,5.425789419934637,-0.15549830829070743,-0.12718545751633992,-0.0016911764705882348
8761,2020-01-01 01:00:00,2020,1,1,1,13.9,1020.0,88.0,1.8,0.0,4,1,1504.8,-1.4119746732026153,-0.3130273692810458,6.007423406862743,-0.1891809951335605,-0.09920751633986927,-0.001544117647058825
8762,2020-01-01 02:00:00,2020,1,1,2,13.8,1019.8,92.0,1.9,0.0,4,1,1488.0,-1.5553431372549045,-0.5427357026143812,6.526385825163397,-0.23805240746660994,-0.10593545751633995,-0.001397058823529412
8763,2020-01-01 03:00:00,2020,1,1,3,13.5,1019.5,95.0,2.2,0.0,4,1,1512.0,-1.676471405228758,-0.5670469771241855,6.8854462826797285,-0.25086254528985535,-0.05857026143790847,-0.0012499999999999992
8764,2020-01-01 04:00:00,2020,1,1,4,13.6,1019.8,94.0,2.4,0.0,4,1,1507.2,-1.7752491830065344,-0.3522602124182998,7.187545955882354,-0.29166287919153194,0.02379493464052291,-0.0011029411764705897
8765,2020-01-01 05:00:00,2020,1,1,5,13.9,1020.1,92.0,2.3,0.0,4,1,1617.6,-1.8059264705882363,0.07571282679738603,7.2036652369281065,-0.2833406640736003,0.0008782679738562663,-0.0009558823529411768
8766,2020-01-01 06:00:00,2020,1,1,6,14.1,1020.7,93.0,2.4,0.0,4,1,1586.4,-1.3457875816993452,0.5591392973856166,5.639441380718949,-0.27139589993606145,-0.06673202614379084,-0.000808823529411764
8767,2020-01-01 07:00:00,2020,1,1,7,14.4,1021.3,92.0,1.6,0.0,4,1,1732.8,-0.5018913398692811,0.9629554738562119,2.1177665441176505,-0.18814476324950277,-0.041413398692810424,-0.0006617647058823545
8768,2020-01-01 08:00:00,2020,1,1,8,15.0,1021.7,89.0,1.6,0.0,4,1,1766.4,0.4710808823529417,1.210911356209149,-2.402192606209149,-0.024440195190394923,0.01859885620915035,-0.0005147058823529416
8769,2020-01-01 09:00:00,2020,1,1,9,15.1,1021.8,90.0,1.8,0.0,4,1,1862.4,1.3432246732026147,1.1468329248366056,-6.236955678104577,0.05935505914322254,0.02362336601307193,-0.0003676470588235292
8770,2020-01-01 10:00:00,2020,1,1,10,15.3,1021.4,90.0,2.3,0.0,4,1,1912.8,1.9950580065359462,0.7270142973856237,-9.08668607026143,0.16995832001278774,0.011282679738562115,-0.0002205882352941189
8771,2020-01-01 11:00:00,2020,1,1,11,15.3,1020.3,90.0,1.8,0.0,4,1,1984.8,2.364202614379085,0.09647508169934882,-10.60604881535946,0.2312846200980391,0.011282679738562127,-7.352941176470514e-05
8772,2020-01-01 12:00:00,2020,1,1,12,15.1,1019.4,92.0,1.8,0.0,4,1,1984.8,2.4187197712418307,-0.5792602124182993,-10.294333129084961,0.3113728553921571,-0.028705065359477092,7.352941176470601e-05
8773,2020-01-01 13:00:00,2020,1,1,13,15.2,1019.0,92.0,1.5,0.0,4,1,2004.0,2.1493864379084955,-1.0711474673202594,-9.082298815359488,0.33593199861466333,0.25424836601307205,0.00022058823529411717
8774,2020-01-01 14:00:00,2020,1,1,14,15.2,1018.9,91.0,1.9,0.0,4,1,1999.2,1.7731854575163397,-1.2729219771241862,-7.379823325163397,0.3220426124254048,0.32160130718954244,0.00036764705882353006
8775,2020-01-01 15:00:00,2020,1,1,15,15.2,1019.0,91.0,2.3,0.0,4,1,2044.8,1.3296070261437913,-1.2071033496732035,-5.401686070261441,0.29847920662830335,0.3195424836601303,0.0005147058823529412
8776,2020-01-01 16:00:00,2020,1,1,16,15.3,1019.0,94.0,2.1,0.0,4,1,2066.4,0.8216928104575175,-0.9209023692810454,-3.187029207516343,0.19821236945865292,0.06571895424836602,0.0006617647058823532
8777,2020-01-01 17:00:00,2020,1,1,17,15.2,1019.2,92.0,2.1,0.0,4,1,2160.0,0.3227761437908502,-0.5516940359477145,-0.8645292075163374,0.14150925777919876,0.017790032679738582,0.0008088235294117661
8778,2020-01-01 18:00:00,2020,1,1,18,15.3,1019.4,91.0,1.8,0.0,4,1,2167.2,-0.12128513071895396,-0.11521364379085197,0.8052502042483696,0.08488457747229328,-0.044256535947712373,0.0009558823529411779
8779,2020-01-01 19:00:00,2020,1,1,19,15.5,1019.4,89.0,1.9,0.0,4,1,2136.0,-0.34963316993463994,0.33931821895425035,1.9614511846405218,0.00949764226342715,-0.08424428104575166,0.0011029411764705882
8780,2020-01-01 20:00:00,2020,1,1,20,15.7,1019.1,89.0,1.9,0.0,4,1,1977.6,-0.536346405228758,0.6519162581699323,2.791255106209149,-0.011732430200340949,-0.13658496732026143,0.0012500000000000007
8781,2020-01-01 21:00:00,2020,1,1,21,15.9,1019.0,87.0,1.7,0.0,4,1,1932.0,-0.7113807189542476,0.7608035130718964,3.34990706699346,-0.06419779678175612,-0.15098447712418303,0.0013970588235294123
8782,2020-01-01 22:00:00,2020,1,1,22,15.9,1018.7,86.0,1.4,0.0,4,1,1646.4,-0.8740988562091505,0.6161613562091474,3.9116227532679737,-0.08572198689258327,-0.0737050653594771,0.0015441176470588221
8783,2020-01-01 23:00:00,2020,1,1,23,16.3,1018.6,85.0,1.3,0.0,4,1,1473.6,-1.0786846405228767,0.3328304738562107,4.728632557189544,-0.10829764759164529,-0.05083741830065355,0.0016911764705882348
8784,2020-01-02 00:00:00,2020,1,2,0,16.2,1018.4,85.0,2.0,0.0,4,0,1444.8,-1.2448611111111108,0.013242238562094154,5.425789419934637,-0.15549830829070743,-0.12718545751633992,-0.0016911764705882348
8785,2020-01-02 01:00:00,2020,1,2,1,16.2,1017.6,84.0,1.7,0.0,4,0,1444.8,-1.4119746732026153,-0.3130273692810458,6.007423406862743,-0.1891809951335605,-0.09920751633986927,-0.001544117647058825
8786,2020-01-02 02:00:00,2020,1,2,2,16.1,1016.8,84.0,2.1,0.0,4,0,1399.2,-1.5553431372549045,-0.5427357026143812,6.526385825163397,-0.23805240746660994,-0.10593545751633995,-0.001397058823529412
8787,2020-01-02 03:00:00,2020,1,2,3,15.8,1016.5,84.0,1.7,0.0,4,0,1413.6,-1.676471405228758,-0.5670469771241855,6.8854462826797285,-0.25086254528985535,-0.05857026143790847,-0.0012499999999999992
8788,2020-01-02 04:00:00,2020,1,2,4,15.8,1017.1,85.0,1.9,0.0,4,0,1408.8,-1.7752491830065344,-0.3522602124182998,7.187545955882354,-0.29166287919153194,0.02379493464052291,-0.0011029411764705897
8789,2020-01-02 05:00:00,2020,1,2,5,16.0,1017.4,83.0,2.1,0.0,4,0,1680.0,-1.8059264705882363,0.07571282679738603,7.2036652369281065,-0.2833406640736003,0.0008782679738562663,-0.0009558823529411768
8790,2020-01-02 06:00:00,2020,1,2,6,16.6,1018.3,82.0,2.0,0.0,4,0,2011.2,-1.3457875816993452,0.5591392973856166,5.639441380718949,-0.27139589993606145,-0.06673202614379084,-0.000808823529411764
8791,2020-01-02 07:00:00,2020,1,2,7,17.5,1018.7,77.0,2.1,0.0,4,0,4128.0,-0.5018913398692811,0.9629554738562119,2.1177665441176505,-0.18814476324950277,-0.041413398692810424,-0.0006617647058823545
8792,2020-01-02 08:00:00,2020,1,2,8,19.2,1019.0,70.0,1.2,0.0,4,0,5911.2,0.4710808823529417,1.210911356209149,-2.402192606209149,-0.024440195190394923,0.01859885620915035,-0.0005147058823529416
8793,2020-01-02 09:00:00,2020,1,2,9,21.3,1018.7,65.0,1.2,0.0,4,0,6376.8,1.3432246732026147,1.1468329248366056,-6.236955678104577,0.05935505914322254,0.02362336601307193,-0.0003676470588235292
8794,2020-01-02 10:00:00,2020,1,2,10,22.1,1017.9,62.0,0.7,0.0,4,0,6588.0,1.9950580065359462,0.7270142973856237,-9.08668607026143,0.16995832001278774,0.011282679738562115,-0.0002205882352941189
8795,2020-01-02 11:00:00,2020,1,2,11,22.8,1016.8,60.0,0.6,0.0,4,0,6427.2,2.364202614379085,0.09647508169934882,-10.60604881535946,0.2312846200980391,0.011282679738562127,-7.352941176470514e-05
8796,2020-01-02 12:00:00,2020,1,2,12,23.3,1015.8,60.0,0.6,0.0,4,0,6261.6,2.4187197712418307,-0.5792602124182993,-10.294333129084961,0.3113728553921571,-0.028705065359477092,7.352941176470601e-05
8797,2020-01-02 13:00:00,2020,1,2,13,24.3,1015.0,55.0,0.8,0.0,4,0,6720.0,2.1493864379084955,-1.0711474673202594,-9.082298815359488,0.33593199861466333,0.25424836601307205,0.00022058823529411717
8798,2020-01-02 14:00:00,2020,1,2,14,23.6,1015.0,56.0,1.3,0.0,4,0,6636.0,1.7731854575163397,-1.2729219771241862,-7.379823325163397,0.3220426124254048,0.32160130718954244,0.00036764705882353006
8799,2020-01-02 15:00:00,2020,1,2,15,23.0,1015.5,56.0,1.2,0.0,4,0,6492.0,1.3296070261437913,-1.2071033496732035,-5.401686070261441,0.29847920662830335,0.3195424836601303,0.0005147058823529412
8800,2020-01-02 16:00:00,2020,1,2,16,20.9,1015.9,67.0,0.8,0.0,4,0,6247.2,0.8216928104575175,-0.9209023692810454,-3.187029207516343,0.19821236945865292,0.06571895424836602,0.0006617647058823532
8801,2020-01-02 17:00:00,2020,1,2,17,19.8,1016.4,72.0,0.9,0.0,4,0,6235.2,0.3227761437908502,-0.5516940359477145,-0.8645292075163374,0.14150925777919876,0.017790032679738582,0.0008088235294117661
8802,2020-01-02 18:00:00,2020,1,2,18,18.8,1016.9,74.0,1.6,0.0,4,0,4792.8,-0.12128513071895396,-0.11521364379085197,0.8052502042483696,0.08488457747229328,-0.044256535947712373,0.0009558823529411779
8803,2020-01-02 19:00:00,2020,1,2,19,18.5,1017.3,77.0,1.3,0.0,4,0,3597.6,-0.34963316993463994,0.33931821895425035,1.9614511846405218,0.00949764226342715,-0.08424428104575166,0.0011029411764705882
8804,2020-01-02 20:00:00,2020,1,2,20,17.9,1017.3,79.0,1.7,0.0,4,0,3093.6,-0.536346405228758,0.6519162581699323,2.791255106209149,-0.011732430200340949,-0.13658496732026143,0.0012500000000000007
8805,2020-01-02 21:00:00,2020,1,2,21,17.5,1017.2,79.0,1.6,0.0,4,0,2529.6,-0.7113807189542476,0.7608035130718964,3.34990706699346,-0.06419779678175612,-0.15098447712418303,0.0013970588235294123
8806,2020-01-02 22:00:00,2020,1,2,22,17.4,1016.7,78.0,1.3,0.0,4,0,1951.2,-0.8740988562091505,0.6161613562091474,3.9116227532679737,-0.08572198689258327,-0.0737050653594771,0.0015441176470588221
8807,2020-01-02 23:00:00,2020,1,2,23,17.2,1016.0,78.0,1.7,0.0,4,0,1713.6,-1.0786846405228767,0.3328304738562107,4.728632557189544,-0.10829764759164529,-0.05083741830065355,0.0016911764705882348
8808,2020-01-03 00:00:00,2020,1,3,0,17.2,1015.5,78.0,1.2,0.0,4,0,1596.0,-1.2448611111111108,0.013242238562094154,5.425789419934637,-0.15549830829070743,-0.12718545751633992,-0.0016911764705882348
8809,2020-01-03 01:00:00,2020,1,3,1,17.2,1014.9,76.0,1.2,0.0,4,0,1524.0,-1.4119746732026153,-0.3130273692810458,6.007423406862743,-0.1891809951335605,-0.09920751633986927,-0.001544117647058825
8810,2020-01-03 02:00:00,2020,1,3,2,17.1,1014.4,77.0,0.9,0.0,4,0,1428.0,-1.5553431372549045,-0.5427357026143812,6.526385825163397,-0.23805240746660994,-0.10593545751633995,-0.001397058823529412
8811,2020-01-03 03:00:00,2020,1,3,3,17.1,1014.4,78.0,1.1,0.0,4,0,1423.2,-1.676471405228758,-0.5670469771241855,6.8854462826797285,-0.25086254528985535,-0.05857026143790847,-0.0012499999999999992
8812,2020-01-03 04:00:00,2020,1,3,4,17.3,1014.7,78.0,1.3,0.0,4,0,1413.6,-1.7752491830065344,-0.3522602124182998,7.187545955882354,-0.29166287919153194,0.02379493464052291,-0.0011029411764705897
