Year,Month,Season,Day,Weekend,Hour,Temperature,Pressure,Humidity,Wind_Speed,Rainfall,Load
2020,9,3,5,1,4,25.9,1000.1,82,0,0,1843.2
2020,9,3,5,1,5,25.5,1000.6,84,0,0,2210.4
2020,9,3,5,1,6,26.2,1001,80,0,0,2157.6
2020,9,3,5,1,7,27.3,1001.6,74,0.3,0,2776.8
2020,9,3,5,1,8,27.5,1001.2,75,0,0,3276
2020,9,3,5,1,9,28.9,1001.3,65,0,0,3705.6
2020,9,3,5,1,10,,,,,0,3741.6
2020,9,3,5,1,11,31.7,1000.4,44,0.3,0,3741.6
2020,9,3,5,1,12,31.7,999.1,45,1.3,0,3348
2020,9,3,5,1,13,32.3,998.5,41,1,0,3117.6
2020,9,3,5,1,14,31.6,998,44,1.7,0,2925.6
2020,9,3,5,1,15,,,,,0,3163.2
2020,9,3,5,1,16,,,,,0,2983.2
2020,9,3,5,1,17,28.3,998.4,60,0.5,0,2481.6
2020,9,3,5,1,18,27.7,998.7,65,0.2,0,2709.6
2020,9,3,5,1,19,27.9,999.3,61,0.8,0,2560.8
2020,9,3,5,1,20,27.7,999.6,60,0.4,0,2380.8
2020,9,3,5,1,21,27.4,999.6,62,0,0,2318.4
2020,9,3,5,1,22,27.3,999.2,60,0,0,2140.8
2020,9,3,5,1,23,26.1,998.8,73,0,0,1975.2
2020,9,3,6,1,0,25.6,998.4,76,0,0,1869.6
2020,9,3,6,1,1,25.1,997.9,78,0.1,0,1816.8
2020,9,3,6,1,2,24.4,997.4,81,0.1,0,1872
2020,9,3,6,1,3,24.3,997.4,78,0,0,1824
2020,9,3,6,1,4,24.7,997.4,75,1.2,0,1833.6
2020,9,3,6,1,5,25.2,997.7,70,0.7,0,2215.2
2020,9,3,6,1,6,26,998.4,68,0.2,0,2052
2020,9,3,6,1,7,27.4,998.7,58,2.2,0,2217.6
2020,9,3,6,1,8,28.1,998.6,54,1.3,0,2524.8
2020,9,3,6,1,9,28.7,998.6,48,1.9,0,2510.4
2020,9,3,6,1,10,29.4,998.2,43,1.1,0,2517.6
2020,9,3,6,1,11,29.6,997.8,40,3,0,2572.8
2020,9,3,6,1,12,30.2,997.2,41,1.6,0,2580
2020,9,3,6,1,13,30,997,40,1.6,0,2613.6
2020,9,3,6,1,14,29.7,996.9,34,2.1,0,2685.6
2020,9,3,6,1,15,29.7,997.3,32,2.5,0,2731.2
2020,9,3,6,1,16,29.3,997.6,38,0.9,0,2680.8
2020,9,3,6,1,17,28.2,998,43,0.7,0,2419.2
2020,9,3,6,1,18,27.7,998.2,45,0,0,2476.8
2020,9,3,6,1,19,26.5,998.6,48,0.1,0,2481.6
2020,9,3,6,1,20,26.2,999,50,0,0,2323.2
2020,9,3,6,1,21,25,999.2,62,0,0,2246.4
2020,9,3,6,1,22,24.3,999,61,0,0,1934.4
2020,9,3,6,1,23,24.5,999.1,61,0,0,1819.2
2020,9,3,7,0,0,23.7,999,66,0,0,1785.6
2020,9,3,7,0,1,23.1,999,67,0,0,1754.4
2020,9,3,7,0,2,22.9,999,69,0,0,1759.2
2020,9,3,7,0,3,22.6,999.1,67,0,0,1754.4
2020,9,3,7,0,4,22.9,999.6,62,0,0,1814.4
2020,9,3,7,0,5,22.6,1000.1,66,0,0,2757.6
2020,9,3,7,0,6,23.8,1001,60,0,0,3876
2020,9,3,7,0,7,25.9,1001.6,52,0,0,5851.2
2020,9,3,7,0,8,27.9,1002,45,0,0,7322.4
2020,9,3,7,0,9,29.2,1002.1,45,0,0,7598.4
2020,9,3,7,0,10,32.9,1001.9,37,0,0,7440
2020,9,3,7,0,11,33.8,1001.5,32,0.2,0,7435.2
2020,9,3,7,0,12,34.4,1000.8,29,0.3,0,7260
2020,9,3,7,0,13,32.8,1000.4,38,1.7,0,7615.2
2020,9,3,7,0,14,33.4,1000.2,35,0.2,0,7572
2020,9,3,7,0,15,31.5,1000.5,49,1.4,0,7552.8
2020,9,3,7,0,16,30,1000.8,58,1.9,0,7615.2
2020,9,3,7,0,17,29.2,1001.3,60,1.4,0,7612.8
2020,9,3,7,0,18,28.6,1001.7,61,1,,6139.2
2020,9,3,7,0,19,28.4,1002.2,63,0.7,0,4776
2020,9,3,7,0,20,28.3,1003.1,64,1.9,0,3477.6
2020,9,3,7,0,21,28.1,1003.3,66,0.1,0,2748
2020,9,3,7,0,22,27.8,1003.4,67,0,0,2438.4
2020,9,3,7,0,23,27.7,1003.4,68,0,0,2008.8
2020,9,3,8,0,0,27.6,1003.5,65,0,,1862.4
2020,9,3,8,0,1,27.1,1003.4,70,0,0,1860
2020,9,3,8,0,2,27,1003.4,72,0,0,1821.6
2020,9,3,8,0,3,26.3,1003.7,75,0,0,1843.2
2020,9,3,8,0,4,26.4,1004.1,74,0,0,1809.6
2020,9,3,8,0,5,25.9,1004.4,76,0,,2263.2
2020,9,3,8,0,6,26.5,1005,72,0.1,0,3055.2
2020,9,3,8,0,7,27.4,1005.3,68,0,0,6537.6
2020,9,3,8,0,8,30.6,1005.4,58,0,,7716
2020,9,3,8,0,9,32,1005.2,53,0.7,0,8025.6
2020,9,3,8,0,10,32.3,1004.4,52,0.8,0,7843.2
2020,9,3,8,0,11,34,1004.1,48,0.4,0,7939.2
2020,9,3,8,0,12,33.1,1003.4,52,0.5,0,7951.2
2020,9,3,8,0,13,32.8,1003.1,49,0.4,0,8289.6
2020,9,3,8,0,14,,,,,0,7708.8
2020,9,3,8,0,15,31.1,1003.3,59,0.5,0,7778.4
2020,9,3,8,0,16,28.7,1003.8,73,1.1,0,7612.8
2020,9,3,8,0,17,29.2,1004.1,69,0.5,0,7545.6
2020,9,3,8,0,18,29.1,1004.5,69,0.1,0,5978.4
2020,9,3,8,0,19,28.8,1005.5,73,0,0,4749.6
2020,9,3,8,0,20,27.9,1005.5,76,0.4,0,3628.8
2020,9,3,8,0,21,27.5,1005.5,78,0.7,0,2930.4
2020,9,3,8,0,22,26.8,1005.3,81,0.4,0,2289.6
2020,9,3,8,0,23,26.7,1005.1,76,0.4,0,1946.4
2020,9,3,9,0,0,26.8,1004.7,78,0,0,1850.4
2020,9,3,9,0,1,26.6,1004,77,0,0,1836
2020,9,3,9,0,2,26.8,1003.7,75,0.2,0,1821.6
2020,9,3,9,0,3,26.6,1003.5,75,0,,1807.2
2020,9,3,9,0,4,26.5,1003.6,74,0,0,1886.4
2020,9,3,9,0,5,26.5,1003.8,73,0.3,0,2277.6
2020,9,3,9,0,6,27.4,1003.9,70,0,0,2824.8
2020,9,3,9,0,7,28.1,1003.9,69,0.2,0,6374.4
2020,9,3,9,0,8,31,1004.1,58,0.1,0,7867.2
2020,9,3,9,0,9,31.1,1003.8,57,0.7,0,8114.4
2020,9,3,9,0,10,33,1003.1,50,1.4,0,7893.6
2020,9,3,9,0,11,31.9,1002.6,53,0.4,0,8136
2020,9,3,9,0,12,32.9,1001.7,46,1.6,0,7742.4
2020,9,3,9,0,13,33.2,1001.3,49,0.4,0,8100
2020,9,3,9,0,14,32.5,1000.7,59,0.2,0,8030.4
2020,9,3,9,0,15,31.1,1000.5,68,0.2,0,8001.6
2020,9,3,9,0,16,30.4,1000.5,71,0.2,0,7886.4
2020,9,3,9,0,17,29.5,1000.8,73,0.6,0,7788
2020,9,3,9,0,18,25.6,1001.8,94,0,9,6108
2020,9,3,9,0,19,26.4,1001.4,89,0,0,4608
2020,9,3,9,0,20,26.1,1001.4,89,0,0,3369.6
2020,9,3,9,0,21,26.1,1001.6,87,0.9,0,2762.4
2020,9,3,9,0,22,25.9,1001.4,87,0,0,2313.6
2020,9,3,9,0,23,25.8,1001.3,88,0,0,2013.6
2020,9,3,10,0,0,25.6,1001,89,0,0,1867.2
2020,9,3,10,0,1,25.8,1000.7,90,0,0,1836
2020,9,3,10,0,2,25.6,1000.2,89,0,0,1831.2
2020,9,3,10,0,3,25.2,1000.2,89,0,,1831.2
2020,9,3,10,0,4,25.3,999.8,87,0,0,1804.8
2020,9,3,10,0,5,25,1000.1,86,0,0,2148
2020,9,3,10,0,6,25.5,1000.5,84,0,0,3792
2020,9,3,10,0,7,26.6,1001.2,79,0,0,6158.4
2020,9,3,10,0,8,26.5,1001.4,79,0.4,0,7567.2
2020,9,3,10,0,9,27.7,1001.5,76,0,,7788
2020,9,3,10,0,10,28,1000.9,76,1,0,7557.6
2020,9,3,10,0,11,29,1000.1,73,0.4,,7843.2
2020,9,3,10,0,12,29.7,999.4,71,0,0,7634.4
2020,9,3,10,0,13,31.1,998.6,64,0.3,0,8107.2
2020,9,3,10,0,14,32.5,998,61,0.8,0,7956
2020,9,3,10,0,15,32,997.9,64,0.8,0,7893.6
2020,9,3,10,0,16,30.8,998.2,70,0.6,,7972.8
2020,9,3,10,0,17,29.2,998.5,77,1,0,7776
2020,9,3,10,0,18,27.7,999.3,81,0.5,0,6199.2
2020,9,3,10,0,19,27.2,999.9,85,0.1,0,4836
2020,9,3,10,0,20,26.9,1000.7,85,0.8,0,3621.6
2020,9,3,10,0,21,26.7,1000.7,84,0,0,2702.4
2020,9,3,10,0,22,26.6,1000.4,86,0,0,2229.6
2020,9,3,10,0,23,26.1,1000.4,86,0,0,1864.8
2020,9,3,11,0,0,26.4,1000.1,85,0,0,1771.2
2020,9,3,11,0,1,25.8,999.9,86,0,0,1792.8
2020,9,3,11,0,2,25.9,1000.1,85,0.1,0,1776
2020,9,3,11,0,3,25.7,1000.2,86,0.2,0,1764
2020,9,3,11,0,4,25.6,1000.2,84,0,0,1824
2020,9,3,11,0,5,25.7,1000.2,82,0,0,2220
2020,9,3,11,0,6,26.6,1000.9,79,0,0,3295.2
2020,9,3,11,0,7,26.9,1001.3,80,0,0,6446.4
2020,9,3,11,0,8,28.9,1001.5,72,0,0,7612.8
2020,9,3,11,0,9,31.1,1001.4,61,0.8,0,7980
2020,9,3,11,0,10,32,1001.4,58,0.2,0,7879.2
2020,9,3,11,0,11,31.8,1001.2,58,0.9,0,7800
2020,9,3,11,0,12,33.6,1000.5,49,0.4,0,7867.2
2020,9,3,11,0,13,32.6,1000.1,55,0,0,8294.4
2020,9,3,11,0,14,32.6,999.6,60,0,0,7936.8
2020,9,3,11,0,15,32.8,999.5,60,0.2,0,7941.6
2020,9,3,11,0,16,31.1,999.8,70,0,0,7989.6
2020,9,3,11,0,17,30.2,1000.4,74,0.7,0,7879.2
2020,9,3,11,0,18,29.9,1000.8,73,0,0,6144
2020,9,3,11,0,19,29.3,1001.3,76,0,0,4876.8
2020,9,3,11,0,20,29,1001.9,76,0,0,3794.4
2020,9,3,11,0,21,28.5,1002.6,78,0,0,2776.8
2020,9,3,11,0,22,28.4,1002.9,78,0,0,2323.2
2020,9,3,11,0,23,28.1,1002.5,78,0,0,2025.6
2020,9,3,12,1,0,27.8,1002.9,81,0,0,1862.4
2020,9,3,12,1,1,27.1,1002.7,84,0.2,0,1908
2020,9,3,12,1,2,27.1,1002.2,85,0,0,1917.6
2020,9,3,12,1,3,26.9,1002.4,89,0,0,1891.2
2020,9,3,12,1,4,26.7,1002.1,88,0,0,1857.6
2020,9,3,12,1,5,26.7,1003.1,86,0.1,0,2001.6
2020,9,3,12,1,6,27.1,1003.9,85,0,0,2217.6
2020,9,3,12,1,7,29.7,1004.3,71,0,0,3098.4
2020,9,3,12,1,8,31.3,1004.5,66,0,,3636
2020,9,3,12,1,9,30.8,1004.1,69,0,0,3645.6
2020,9,3,12,1,10,30.8,1004.2,68,0.9,0,3628.8
2020,9,3,12,1,11,31,1003.8,70,0.2,0,3684
2020,9,3,12,1,12,30.4,1003.3,76,0.3,0,3520.8
2020,9,3,12,1,13,29.5,1002.8,80,1.6,0,3276
2020,9,3,12,1,14,28.7,1002.9,83,1.7,0,3091.2
2020,9,3,12,1,15,27.9,1003.6,83,1.4,0,3244.8
2020,9,3,12,1,16,27.1,1004.4,87,1.7,0,3100.8
2020,9,3,12,1,17,26.7,1004.7,89,0.8,0,2887.2
2020,9,3,12,1,18,26.2,1005.4,90,1,0,2875.2
2020,9,3,12,1,19,26,1005.5,92,0.7,0.5,2764.8
2020,9,3,12,1,20,25.9,1005.6,93,1,0,2632.8
2020,9,3,12,1,21,25.7,1005.2,94,0.5,0,2431.2
2020,9,3,12,1,22,25.8,1004.8,92,1.1,0,2054.4
2020,9,3,12,1,23,25.8,1004.5,92,0.9,0,2054.4
2020,9,3,13,1,0,25.9,1004.4,92,0.6,0,1982.4
2020,9,3,13,1,1,25.9,1004.4,91,0,0,2016
2020,9,3,13,1,2,25.7,1004.2,89,0.7,0,2006.4
2020,9,3,13,1,3,25.6,1004.1,89,0.2,0,1982.4
2020,9,3,13,1,4,25.6,1004.3,89,0,0,1984.8
2020,9,3,13,1,5,25.9,1004.5,87,0,0,2061.6
2020,9,3,13,1,6,25.8,1005,90,0,0,2472
2020,9,3,13,1,7,25.6,1005.5,93,0,0,2392.8
2020,9,3,13,1,8,26.2,1005.6,91,0,0,2856
2020,9,3,13,1,9,26.5,1005.9,90,0.3,0,2884.8
2020,9,3,13,1,10,25.7,1005.6,93,0,2,2916
2020,9,3,13,1,11,25.3,1004.5,95,0.1,0.5,2923.2
2020,9,3,13,1,12,28,1004.1,84,0.3,0,2990.4
2020,9,3,13,1,13,28.8,1003.8,77,1.1,0,3021.6
2020,9,3,13,1,14,28.5,1003.3,81,0.7,0,2992.8
2020,9,3,13,1,15,28.9,1003.2,80,0.5,0,3129.6
2020,9,3,13,1,16,28.8,1003.2,81,0.6,0,3117.6
2020,9,3,13,1,17,27.9,1003.4,84,0.8,0,3060
2020,9,3,13,1,18,27.1,1004,89,1.4,0,2904
2020,9,3,13,1,19,26.9,1004.6,91,1.5,0,2800.8
2020,9,3,13,1,20,26.8,1005.3,90,1.5,0,2673.6
2020,9,3,13,1,21,26.7,1005.3,88,0.8,0,2520
2020,9,3,13,1,22,26.2,1005.3,91,1.2,0,2121.6
2020,9,3,13,1,23,26,1004.5,92,0.8,0,2068.8
2020,9,3,14,0,0,26,1004.2,93,1.1,0,2068.8
2020,9,3,14,0,1,25.8,1003.6,92,0.6,0,2040
2020,9,3,14,0,2,25.5,1003.4,92,1.1,0,2028
2020,9,3,14,0,3,25.7,1003.3,91,0.2,0,2023.2
2020,9,3,14,0,4,25.6,1003,91,0.3,0,2088
2020,9,3,14,0,5,25.5,1003.1,92,0,0,2959.2
2020,9,3,14,0,6,25.9,1003.5,92,1,0,4236
2020,9,3,14,0,7,27.4,1003.9,85,0.6,0,6895.2
2020,9,3,14,0,8,29,1004.5,79,1.4,0,8421.6
2020,9,3,14,0,9,31,1004.3,68,0.3,0,8589.6
2020,9,3,14,0,10,32.1,1004,66,0.4,0,8313.6
2020,9,3,14,0,11,29.5,1003.6,75,0.6,0,8318.4
2020,9,3,14,0,12,30.9,1002.8,72,1.1,0,8042.4
2020,9,3,14,0,13,31.4,1001.9,68,0.8,0,8546.4
2020,9,3,14,0,14,31.7,1001.4,69,0.8,0,8580
2020,9,3,14,0,15,31.6,1001.2,67,0.3,0,8455.2
2020,9,3,14,0,16,30.5,1001.6,76,0.5,0,8359.2
2020,9,3,14,0,17,29.5,1002,78,0.5,0,8256
2020,9,3,14,0,18,28.8,1002.4,79,1.1,0,6355.2
2020,9,3,14,0,19,28.6,1003.2,77,0.6,0,5052
2020,9,3,14,0,20,28.4,1003.6,79,0,0,3446.4
2020,9,3,14,0,21,28.1,1003.6,81,0.2,,2652
2020,9,3,14,0,22,27.7,1003.6,80,0.3,,2409.6
2020,9,3,14,0,23,27.5,1003.5,81,0,0,1934.4
2020,9,3,15,0,0,27,1003.1,82,0.2,0,1869.6
2020,9,3,15,0,1,26.7,1002.7,82,0.8,0,1852.8
2020,9,3,15,0,2,26.5,1002,83,0,0,1876.8
2020,9,3,15,0,3,26.3,1001.8,83,0,0,1824
2020,9,3,15,0,4,26.3,1002,83,0,0,1860
2020,9,3,15,0,5,26.4,1002.3,82,0,0,2366.4
2020,9,3,15,0,6,26.9,1002.7,80,0,0,3859.2
2020,9,3,15,0,7,,,,,0,6631.2
2020,9,3,15,0,8,29.6,1003.5,71,0,0,7689.6
2020,9,3,15,0,9,31.7,1003.2,64,0.3,0,8244
2020,9,3,15,0,10,32.5,1002.7,58,0.3,0,8356.8
2020,9,3,15,0,11,32.4,1002.2,64,0.8,0,8438.4
2020,9,3,15,0,12,33,1001.6,62,1.2,0,8234.4
2020,9,3,15,0,13,31.5,1001.4,66,1.6,0,8472
2020,9,3,15,0,14,32,1001.3,66,0.1,0,8323.2
2020,9,3,15,0,15,30.2,1001.2,79,1.1,0,8188.8
2020,9,3,15,0,16,29.7,1001.5,80,0.7,0,8107.2
2020,9,3,15,0,17,29,1001.8,81,0.5,0,7737.6
2020,9,3,15,0,18,28.9,1002.5,81,0.2,0,6348
2020,9,3,15,0,19,28.5,1003,83,0.4,0,4744.8
2020,9,3,15,0,20,28.9,1003.4,82,0,0,3789.6
2020,9,3,15,0,21,28.5,1003.3,83,0.6,,2973.6
2020,9,3,15,0,22,28.2,1002.7,85,0.5,0,2498.4
2020,9,3,15,0,23,28.2,1002.4,82,0,0,1934.4
2020,9,3,16,0,0,28.2,1002.2,80,0.1,0,1809.6
2020,9,3,16,0,1,27.5,1002.1,82,0,0,1783.2
2020,9,3,16,0,2,27.1,1001.7,83,0.2,0,1790.4
2020,9,3,16,0,3,26.8,1001.3,84,0.4,0,1804.8
2020,9,3,16,0,4,26.5,1001.4,84,0,0,1771.2
2020,9,3,16,0,5,26.4,1001.8,86,0,0,2251.2
2020,9,3,16,0,6,27.6,1002.4,80,0,0,3772.8
2020,9,3,16,0,7,29.5,1002.6,72,0.2,0,6408
2020,9,3,16,0,8,30.9,1002.6,69,0.1,0,7855.2
2020,9,3,16,0,9,32.6,1002.5,60,0.1,,8433.6
2020,9,3,16,0,10,33.7,1002.1,57,0.1,0,8335.2
2020,9,3,16,0,11,33.4,1001.7,60,1,0,8498.4
2020,9,3,16,0,12,32.1,1001.5,66,1.2,0,8316
2020,9,3,16,0,13,29.5,1001.4,83,0.3,3.5,8455.2
2020,9,3,16,0,14,29.8,1001,81,1.1,4.5,8428.8
2020,9,3,16,0,15,29.9,1001.2,79,0.8,0,8306.4
2020,9,3,16,0,16,30.2,1000.9,77,0.2,0,8253.6
2020,9,3,16,0,17,29.6,1001.1,82,0.8,0,8196
2020,9,3,16,0,18,29.2,1001.3,81,0.8,0,6386.4
2020,9,3,16,0,19,29.2,1001.8,78,1.3,0,4540.8
2020,9,3,16,0,20,29.1,1002.2,78,1.1,0,3408
2020,9,3,16,0,21,29,1002.5,76,0.1,0,2647.2
2020,9,3,16,0,22,28.5,1002,79,0,0,2227.2
2020,9,3,16,0,23,28.3,1001.8,80,0,0,1884
2020,9,3,17,0,0,28.1,1001.5,79,0,0,1819.2
2020,9,3,17,0,1,27.6,1001.3,83,0,0,1792.8
2020,9,3,17,0,2,27.2,1001,82,0.1,0,1812
2020,9,3,17,0,3,26.9,1000.7,86,0.1,0,1802.4
2020,9,3,17,0,4,26.6,1000.5,85,0,0,1788
2020,9,3,17,0,5,26.7,1000.8,84,0,0,2320.8
2020,9,3,17,0,6,26.8,1001.3,84,0.8,0,3700.8
2020,9,3,17,0,7,28.5,1001.6,75,0.9,0,6712.8
2020,9,3,17,0,8,31.3,1001.8,65,0,0,7860
2020,9,3,17,0,9,33,1001.8,58,0.6,0,8296.8
2020,9,3,17,0,10,33,1001.3,61,0,0,8378.4
2020,9,3,17,0,11,33.9,1000.9,58,0.6,0,8496
2020,9,3,17,0,12,33.3,1000.3,61,0.5,0,8150.4
2020,9,3,17,0,13,32.9,999.9,66,0.6,0,8649.6
2020,9,3,17,0,14,33.3,999.7,65,0.8,0,8484
2020,9,3,17,0,15,32.9,999.9,66,0.2,0,8366.4
2020,9,3,17,0,16,32,1000.2,72,0.5,0,8220
2020,9,3,17,0,17,30.6,1000.6,77,0.3,0,8054.4
2020,9,3,17,0,18,30,1001.2,77,0.8,0,6328.8
2020,9,3,17,0,19,29.7,1002,76,1.2,0,4934.4
2020,9,3,17,0,20,30,1002.4,74,0.1,0,3876
2020,9,3,17,0,21,29.3,1002.5,77,0,0,3120
2020,9,3,17,0,22,28.8,1002.7,79,0.2,0,2311.2
2020,9,3,17,0,23,28.3,1002.8,81,0,0,1936.8
2020,9,3,18,0,0,,,,,0,1831.2
2020,9,3,18,0,1,27.8,1002.9,83,0,0,1824
2020,9,3,18,0,2,27.3,1003.1,84,0,0,1838.4
2020,9,3,18,0,3,27.2,1003.3,85,0.1,0,1826.4
2020,9,3,18,0,4,27.1,1003.4,85,0,0,1968
2020,9,3,18,0,5,26.5,1003.9,87,0,0,2205.6
2020,9,3,18,0,6,27.7,1004.4,82,0,0,3669.6
2020,9,3,18,0,7,29.9,1004.9,74,0,0,6583.2
2020,9,3,18,0,8,32.2,1005.3,59,0.6,0,7992
2020,9,3,18,0,9,33.6,1005.1,51,0.7,0,8368.8
2020,9,3,18,0,10,34.1,1004.9,48,1.3,0,8301.6
2020,9,3,18,0,11,33.8,1004.3,53,2.1,0,8347.2
2020,9,3,18,0,12,34.3,1004,55,0.4,0,8080.8
2020,9,3,18,0,13,31.7,1003.5,72,1.5,0,8443.2
2020,9,3,18,0,14,30.4,1003.6,78,1.2,0,8467.2
2020,9,3,18,0,15,30.1,1003.7,78,0.8,0,8359.2
2020,9,3,18,0,16,29.4,1004.3,83,0.2,0,8212.8
2020,9,3,18,0,17,29.2,1004.7,84,0.8,,8088
2020,9,3,18,0,18,28.8,1005.1,84,0.9,0,6439.2
2020,9,3,18,0,19,28.5,1005.7,86,1.1,0,4917.6
2020,9,3,18,0,20,28.5,1005.9,89,0.7,0,3775.2
2020,9,3,18,0,21,28,1005.6,89,1.7,0,2964
2020,9,3,18,0,22,28.3,1005.4,83,0.7,0,2452.8
2020,9,3,18,0,23,27.9,1005.5,85,0.2,0,2054.4
2020,9,3,19,1,0,27.7,1005.6,86,0.1,0,1927.2
2020,9,3,19,1,1,27.9,1005.1,85,0.1,0,1932
2020,9,3,19,1,2,27.6,1005.1,83,0,0,1939.2
2020,9,3,19,1,3,27.8,1004.8,82,0,0,1929.6
2020,9,3,19,1,4,27.2,1005,83,0,0,1924.8
2020,9,3,19,1,5,27.2,1005.2,81,0,0,2342.4
2020,9,3,19,1,6,27.7,1005.8,78,0.5,0,2304
2020,9,3,19,1,7,28.7,1006.7,76,0,0,2928
2020,9,3,19,1,8,31.1,1006.8,65,0.5,,3669.6
2020,9,3,19,1,9,32.5,1006.6,60,1.4,0,3828
2020,9,3,19,1,10,33.4,1006,57,0.7,0,3998.4
2020,9,3,19,1,11,34,1005.3,55,0.8,0,3972
2020,9,3,19,1,12,32.4,1004.5,63,2.8,0,3981.6
2020,9,3,19,1,13,32.1,1004.1,62,1.7,0,3916.8
2020,9,3,19,1,14,31.7,1004.3,62,1.6,0,3604.8
2020,9,3,19,1,15,32,1004.5,61,1.3,0,3688.8
2020,9,3,19,1,16,30.9,1004.6,68,1.7,0,3597.6
2020,9,3,19,1,17,29.3,1005,82,0.7,0,3105.6
2020,9,3,19,1,18,28.9,1005.2,77,0,0,3072
2020,9,3,19,1,19,29,1006,73,0,0,2868
2020,9,3,19,1,20,28.2,1006.1,75,0.1,0,2784
2020,9,3,19,1,21,28.1,1005.5,76,0,0,2568
2020,9,3,19,1,22,27.9,1004.9,78,0,0,2215.2
2020,9,3,19,1,23,27.8,1004.9,79,0,0,2073.6
2020,9,3,20,1,0,27.1,1004.6,82,0.5,0,1972.8
2020,9,3,20,1,1,,,,,0,1965.6
2020,9,3,20,1,2,26.9,1004,81,0.1,0,1970.4
2020,9,3,20,1,3,26.3,1004,83,1,0,1934.4
2020,9,3,20,1,4,26.4,1004.3,83,0.4,0,1956
2020,9,3,20,1,5,26.3,1004.1,85,0.2,0,2056.8
2020,9,3,20,1,6,26.2,1004.7,87,0,1,2608.8
2020,9,3,20,1,7,25.2,1005.3,95,0,2,2671.2
2020,9,3,20,1,8,24.9,1005.8,95,0.7,4,3134.4
2020,9,3,20,1,9,25.4,1005.8,98,0,3.5,3172.8
2020,9,3,20,1,10,27.2,1005.7,88,1.2,0.5,3240
2020,9,3,20,1,11,28.2,1005.3,80,0.2,0,3249.6
2020,9,3,20,1,12,27.5,1004.7,87,0.9,0,3295.2
2020,9,3,20,1,13,26.1,1004.2,92,0.7,3.5,3290.4
2020,9,3,20,1,14,26.3,1003.8,96,0.5,2,3280.8
2020,9,3,20,1,15,26.5,1003.9,90,0.1,0,3360
2020,9,3,20,1,16,26.4,1003.9,89,0.9,0,3276
2020,9,3,20,1,17,26,1004.3,88,0.7,0,2836.8
2020,9,3,20,1,18,25.7,1004.9,91,0.6,0,2836.8
2020,9,3,20,1,19,25.7,1005.5,89,0.2,0,2649.6
2020,9,3,20,1,20,25.3,1005.9,91,0.8,0,2553.6
2020,9,3,20,1,21,25.1,1005.8,90,0.3,0,2371.2
2020,9,3,20,1,22,24.9,1005.8,91,0.5,0,1958.4
2020,9,3,20,1,23,24.7,1005.4,91,0.2,0,1920
2020,9,3,21,0,0,24.9,1004.9,88,0.6,0,1812
2020,9,3,21,0,1,25,1004.8,87,0.5,0,1766.4
2020,9,3,21,0,2,25.1,1004.4,87,0,0,1821.6
2020,9,3,21,0,3,25.4,1004.6,84,0.2,0,1790.4
2020,9,3,21,0,4,25.2,1004.8,86,0.2,,1819.2
2020,9,3,21,0,5,25.1,1005,87,0,,2467.2
2020,9,3,21,0,6,25.5,1005,87,0,0,4168.8
2020,9,3,21,0,7,25.8,1005.2,84,0.2,0,6376.8
2020,9,3,21,0,8,26.3,1005.5,83,0.8,0,7680
2020,9,3,21,0,9,26.7,1005.7,76,0.6,0,7754.4
2020,9,3,21,0,10,27.2,1005.4,72,1.1,0,7476
2020,9,3,21,0,11,28.3,1004.7,65,1.3,0,7598.4
2020,9,3,21,0,12,29.2,1003.9,60,1.5,0,7341.6
2020,9,3,21,0,13,29.1,1003.6,58,0.7,0,7641.6
2020,9,3,21,0,14,29.3,1003.3,60,0.7,0,7408.8
2020,9,3,21,0,15,28.3,1003.3,64,0.8,0,7305.6
2020,9,3,21,0,16,27.7,1003.6,67,1.2,0,7228.8
2020,9,3,21,0,17,26.6,1003.8,71,0.7,0,7176
2020,9,3,21,0,18,26.3,1004.1,70,0.3,0,5928
2020,9,3,21,0,19,26.2,1004.6,68,1.1,0,4600.8
2020,9,3,21,0,20,26.1,1005.1,68,0.5,0,3460.8
2020,9,3,21,0,21,25.7,1005.2,69,0.9,0,2702.4
2020,9,3,21,0,22,25.3,1005,72,0.3,0,2400
2020,9,3,21,0,23,25,1004.6,73,0.2,0,2054.4
2020,9,3,22,0,0,24.8,1004.1,71,0.3,,1852.8
2020,9,3,22,0,1,24.4,1003.8,73,0.1,0,1850.4
2020,9,3,22,0,2,24.3,1003.7,74,0,0,1840.8
2020,9,3,22,0,3,24.2,1003.7,76,0,0,1838.4
2020,9,3,22,0,4,24,1003.7,77,0,0,1831.2
2020,9,3,22,0,5,23.8,1003.9,78,0,0,2342.4
2020,9,3,22,0,6,25.5,1004.4,71,0,0,3069.6
2020,9,3,22,0,7,26.5,1004.7,64,0.8,0,6060
2020,9,3,22,0,8,27.9,1005.1,60,1.4,0,7152
2020,9,3,22,0,9,28.4,1004.7,55,1.7,0,7377.6
2020,9,3,22,0,10,29.5,1004.2,50,1,0,7173.6
2020,9,3,22,0,11,29.4,1003.8,51,0.5,0,7324.8
2020,9,3,22,0,12,29.2,1003.3,54,1.4,0,7144.8
2020,9,3,22,0,13,29.4,1002.9,53,0.8,0,7478.4
2020,9,3,22,0,14,28.3,1002.5,54,0.9,0,7185.6
2020,9,3,22,0,15,27.6,1002.5,56,0.5,0,7082.4
2020,9,3,22,0,16,26.7,1002.6,61,0.8,0,7113.6
